run_id,stage,model,topic_index,metric,score
20250921-205356,min_words,HDP2,75,c_v,0.6837551932859846
20250921-205356,min_words,HDP2,76,c_v,0.664161727336775
20250921-205356,min_words,HDP2,77,c_v,0.7040773741221906
20250921-205356,min_words,HDP2,78,c_v,0.7457726467152141
20250921-205356,min_words,HDP2,79,c_v,0.6516272206794592
20250921-205356,min_words,HDP2,80,c_v,0.6882876935878468
20250921-205356,min_words,HDP2,81,c_v,0.7433075294613152
20250921-205356,min_words,HDP2,82,c_v,0.6677716893302107
20250921-205356,min_words,HDP2,83,c_v,0.6649278063102197
20250921-205356,min_words,HDP2,84,c_v,0.7003209611876027
20250921-205356,min_words,HDP2,85,c_v,0.7261746327504804
20250921-205356,min_words,HDP2,86,c_v,0.6453639695100206
20250921-205356,min_words,HDP2,87,c_v,0.6486735726292328
20250921-205356,min_words,HDP2,88,c_v,0.7550682457664999
20250921-205356,min_words,HDP2,89,c_v,0.6902639116008701
20250921-205356,min_words,HDP2,90,c_v,0.7130112759294366
20250921-205356,min_words,HDP2,91,c_v,0.7256239978740766
20250921-205356,min_words,HDP2,92,c_v,0.7597315381302667
20250921-205356,min_words,HDP2,93,c_v,0.7581150310689477
20250921-205356,min_words,HDP2,94,c_v,0.7159981812181229
20250921-205356,min_words,HDP2,95,c_v,0.6363554431253677
20250921-205356,min_words,HDP2,96,c_v,0.6619299944635733
20250921-205356,min_words,HDP2,97,c_v,0.6594680356632673
20250921-205356,min_words,HDP2,98,c_v,0.729434622460568
20250921-205356,min_words,HDP2,99,c_v,0.6759993099990106
20250921-205356,min_words,HDP2,0,u_mass,-20.63954652209603
20250921-205356,min_words,HDP2,1,u_mass,-18.350878739969332
20250921-205356,min_words,HDP2,2,u_mass,-17.946070025298884
20250921-205356,min_words,HDP2,3,u_mass,-19.631446054018408
20250921-205356,min_words,HDP2,4,u_mass,-18.759204977546272
20250921-205356,min_words,HDP2,5,u_mass,-18.722154201486294
20250921-205356,min_words,HDP2,6,u_mass,-20.11051501897982
20250921-205356,min_words,HDP2,7,u_mass,-18.110747627333975
20250921-205356,min_words,HDP2,8,u_mass,-18.41403058882483
20250921-205356,min_words,HDP2,9,u_mass,-21.126294310074403
20250921-205356,min_words,HDP2,10,u_mass,-19.220047959267198
20250921-205356,min_words,HDP2,11,u_mass,-18.601191867729476
20250921-205356,min_words,HDP2,12,u_mass,-18.05623464778637
20250921-205356,min_words,HDP2,13,u_mass,-20.34599387069555
20250921-205356,min_words,HDP2,14,u_mass,-16.468374756250824
20250921-205356,min_words,HDP2,15,u_mass,-20.541809428444854
20250921-205356,min_words,HDP2,16,u_mass,-21.192159446935953
20250921-205356,min_words,HDP2,17,u_mass,-19.085508953953514
20250921-205356,min_words,HDP2,18,u_mass,-20.12839367044851
20250921-205356,min_words,HDP2,19,u_mass,-20.084353470105942
20250921-205356,min_words,HDP2,20,u_mass,-19.464536726753035
20250921-205356,min_words,HDP2,21,u_mass,-19.831999836373367
20250921-205356,min_words,HDP2,22,u_mass,-20.022108091019994
20250921-205356,min_words,HDP2,23,u_mass,-14.229396950897497
20250921-205356,min_words,HDP2,24,u_mass,-19.46643921788548
20250921-205356,min_words,HDP2,25,u_mass,-16.739310909319297
20250921-205356,min_words,HDP2,26,u_mass,-18.683144861681104
20250921-205356,min_words,HDP2,27,u_mass,-20.274809802274323
20250921-205356,min_words,HDP2,28,u_mass,-18.448403471274325
20250921-205356,min_words,HDP2,29,u_mass,-16.817343245419277
20250921-205356,min_words,HDP2,30,u_mass,-16.981767996396716
20250921-205356,min_words,HDP2,31,u_mass,-18.752194988984517
20250921-205356,min_words,HDP2,32,u_mass,-19.221483141893945
20250921-205356,min_words,HDP2,33,u_mass,-20.784271332839428
20250921-205356,min_words,HDP2,34,u_mass,-18.976351957932582
20250921-205356,min_words,HDP2,35,u_mass,-17.74719908833596
20250921-205356,min_words,HDP2,36,u_mass,-18.376580482228285
20250921-205356,min_words,HDP2,37,u_mass,-19.03873631290524
20250921-205356,min_words,HDP2,38,u_mass,-19.483590404717056
20250921-205356,min_words,HDP2,39,u_mass,-19.55785512804642
20250921-205356,min_words,HDP2,40,u_mass,-19.137676830029115
20250921-205356,min_words,HDP2,41,u_mass,-19.52533972222778
20250921-205356,min_words,HDP2,42,u_mass,-17.998176459379106
20250921-205356,min_words,HDP2,43,u_mass,-19.96745916187685
20250921-205356,min_words,HDP2,44,u_mass,-20.4309773529732
20250921-205356,min_words,HDP2,45,u_mass,-16.482034646852647
20250921-205356,min_words,HDP2,46,u_mass,-19.263049873252086
20250921-205356,min_words,HDP2,47,u_mass,-19.368570747374083
20250921-205356,min_words,HDP2,48,u_mass,-20.086986540054337
20250921-205356,min_words,HDP2,49,u_mass,-20.473130969841304
20250921-205356,min_words,HDP2,50,u_mass,-19.273164125013295
20250921-205356,min_words,HDP2,51,u_mass,-19.22129837026545
20250921-205356,min_words,HDP2,52,u_mass,-17.929038079207768
20250921-205356,min_words,HDP2,53,u_mass,-18.880105550964846
20250921-205356,min_words,HDP2,54,u_mass,-18.719946184256113
20250921-205356,min_words,HDP2,55,u_mass,-19.410620637787993
20250921-205356,min_words,HDP2,56,u_mass,-19.38881235044123
20250921-205356,min_words,HDP2,57,u_mass,-19.791443254260255
20250921-205356,min_words,HDP2,58,u_mass,-20.33073544405055
20250921-205356,min_words,HDP2,59,u_mass,-20.094342820018742
20250921-205356,min_words,HDP2,60,u_mass,-17.340106126815584
20250921-205356,min_words,HDP2,61,u_mass,-20.149944262313387
20250921-205356,min_words,HDP2,62,u_mass,-20.56546421977605
20250921-205356,min_words,HDP2,63,u_mass,-20.549384081479744
20250921-205356,min_words,HDP2,64,u_mass,-21.015192956060602
20250921-205356,min_words,HDP2,65,u_mass,-19.982349356086587
20250921-205356,min_words,HDP2,66,u_mass,-19.111818297876678
20250921-205356,min_words,HDP2,67,u_mass,-20.48273624029394
20250921-205356,min_words,HDP2,68,u_mass,-20.3059486658045
20250921-205356,min_words,HDP2,69,u_mass,-19.576169332060886
20250921-205356,min_words,HDP2,70,u_mass,-20.797876034378113
20250921-205356,min_words,HDP2,71,u_mass,-20.31404817091198
20250921-205356,min_words,HDP2,72,u_mass,-19.98375737224089
20250921-205356,min_words,HDP2,73,u_mass,-20.703419821341832
20250921-205356,min_words,HDP2,74,u_mass,-19.253921638192054
20250921-205356,min_words,HDP2,75,u_mass,-18.826729097541584
20250921-205356,min_words,HDP2,76,u_mass,-18.043254503887805
20250921-205356,min_words,HDP2,77,u_mass,-19.168307999883577
20250921-205356,min_words,HDP2,78,u_mass,-20.428812482695516
20250921-205356,min_words,HDP2,79,u_mass,-18.034734759307316
20250921-205356,min_words,HDP2,80,u_mass,-19.11022221745343
20250921-205356,min_words,HDP2,81,u_mass,-20.484192120439857
20250921-205356,min_words,HDP2,82,u_mass,-18.577489339147718
20250921-205356,min_words,HDP2,83,u_mass,-17.99416798220834
20250921-205356,min_words,HDP2,84,u_mass,-19.442567018394485
20250921-205356,min_words,HDP2,85,u_mass,-20.32968719540795
20250921-205356,min_words,HDP2,86,u_mass,-17.972925121527584
20250921-205356,min_words,HDP2,87,u_mass,-17.9703448768877
20250921-205356,min_words,HDP2,88,u_mass,-20.52613867519877
20250921-205356,min_words,HDP2,89,u_mass,-19.294881198927435
20250921-205356,min_words,HDP2,90,u_mass,-19.09162983087038
20250921-205356,min_words,HDP2,91,u_mass,-19.865707797855972
20250921-205356,min_words,HDP2,92,u_mass,-20.92969735755035
20250921-205356,min_words,HDP2,93,u_mass,-20.76659353785368
20250921-205356,min_words,HDP2,94,u_mass,-19.55007013372762
20250921-205356,min_words,HDP2,95,u_mass,-16.944722627533057
20250921-205356,min_words,HDP2,96,u_mass,-18.11930582976179
20250921-205356,min_words,HDP2,97,u_mass,-17.513982889365376
20250921-205356,min_words,HDP2,98,u_mass,-19.148570631200815
20250921-205356,min_words,HDP2,99,u_mass,-18.253227782791924
20250921-205356,min_words,HDP2,0,c_npmi,-0.4957077439765473
20250921-205356,min_words,HDP2,1,c_npmi,-0.4621954869161671
20250921-205356,min_words,HDP2,2,c_npmi,-0.45495052512275647
20250921-205356,min_words,HDP2,3,c_npmi,-0.4704167210161382
20250921-205356,min_words,HDP2,4,c_npmi,-0.4830661406819926
20250921-205356,min_words,HDP2,5,c_npmi,-0.4483748273693689
20250921-205356,min_words,HDP2,6,c_npmi,-0.4754941480319557
20250921-205356,min_words,HDP2,7,c_npmi,-0.4465023800398807
20250921-205356,min_words,HDP2,8,c_npmi,-0.46314912522418655
20250921-205356,min_words,HDP2,9,c_npmi,-0.4929459611951795
20250921-205356,min_words,HDP2,10,c_npmi,-0.4734225987295238
20250921-205356,min_words,HDP2,11,c_npmi,-0.48197490156458833
20250921-205356,min_words,HDP2,12,c_npmi,-0.4473725658991376
20250921-205356,min_words,HDP2,13,c_npmi,-0.4718950969969998
20250921-205356,min_words,HDP2,14,c_npmi,-0.47380429321676865
20250921-205356,min_words,HDP2,15,c_npmi,-0.46863744989107853
20250921-205356,min_words,HDP2,16,c_npmi,-0.4718437008126973
20250921-205356,min_words,HDP2,17,c_npmi,-0.4497760770690509
20250921-205356,min_words,HDP2,18,c_npmi,-0.4884857130422545
20250921-205356,min_words,HDP2,19,c_npmi,-0.4657530829348746
20250921-205356,min_words,HDP2,20,c_npmi,-0.4880833546288606
20250921-205356,min_words,HDP2,21,c_npmi,-0.489671794816266
20250921-205356,min_words,HDP2,22,c_npmi,-0.4794231429992607
20250921-205356,min_words,HDP2,23,c_npmi,-0.4230426408702553
20250921-205356,min_words,HDP2,24,c_npmi,-0.47032383511909953
20250921-205356,min_words,HDP2,25,c_npmi,-0.45277647892977246
20250921-205356,min_words,HDP2,26,c_npmi,-0.4705438382010744
20250921-205356,min_words,HDP2,27,c_npmi,-0.46543246076027456
20250921-205356,min_words,HDP2,28,c_npmi,-0.45979687582730033
20250921-205356,min_words,HDP2,29,c_npmi,-0.4302069226559451
20250921-205356,min_words,HDP2,30,c_npmi,-0.44733675166324066
20250921-205356,min_words,HDP2,31,c_npmi,-0.4542864590960007
20250921-205356,min_words,HDP2,32,c_npmi,-0.4668908300305443
20250921-205356,min_words,HDP2,33,c_npmi,-0.49304393798501533
20250921-205356,min_words,HDP2,34,c_npmi,-0.46518180703939876
20250921-205356,min_words,HDP2,35,c_npmi,-0.4256061641792944
20250921-205356,min_words,HDP2,36,c_npmi,-0.4522478766742516
20250921-205356,min_words,HDP2,37,c_npmi,-0.46411025441622605
20250921-205356,min_words,HDP2,38,c_npmi,-0.4716984636886782
20250921-205356,min_words,HDP2,39,c_npmi,-0.48303530918648485
20250921-205356,min_words,HDP2,40,c_npmi,-0.4619142529111484
20250921-205356,min_words,HDP2,41,c_npmi,-0.4550644455512451
20250921-205356,min_words,HDP2,42,c_npmi,-0.45046553091282543
20250921-205356,min_words,HDP2,43,c_npmi,-0.4686152846689999
20250921-205356,min_words,HDP2,44,c_npmi,-0.49398456414986214
20250921-205356,min_words,HDP2,45,c_npmi,-0.44814833052543557
20250921-205356,min_words,HDP2,46,c_npmi,-0.44613249758860507
20250921-205356,min_words,HDP2,47,c_npmi,-0.46218007833518493
20250921-205356,min_words,HDP2,48,c_npmi,-0.46210611333143636
20250921-205356,min_words,HDP2,49,c_npmi,-0.46857895241853087
20250921-205356,min_words,HDP2,50,c_npmi,-0.46426027607684256
20250921-205356,min_words,HDP2,51,c_npmi,-0.4662700069775749
20250921-205356,min_words,HDP2,52,c_npmi,-0.47378416078805147
20250921-205356,min_words,HDP2,53,c_npmi,-0.4525864945602188
20250921-205356,min_words,HDP2,54,c_npmi,-0.4522659083780344
20250921-205356,min_words,HDP2,55,c_npmi,-0.4650192106563625
20250921-205356,min_words,HDP2,56,c_npmi,-0.46853278780062235
20250921-205356,min_words,HDP2,57,c_npmi,-0.4538418281380809
20250921-205356,min_words,HDP2,58,c_npmi,-0.49461680068267644
20250921-205356,min_words,HDP2,59,c_npmi,-0.4624638624836315
20250921-205356,min_words,HDP2,60,c_npmi,-0.4354108152119171
20250921-205356,min_words,HDP2,61,c_npmi,-0.47564455041716097
20250921-205356,min_words,HDP2,62,c_npmi,-0.48212851206218427
20250921-205356,min_words,HDP2,63,c_npmi,-0.4773786812529095
20250921-205356,min_words,HDP2,64,c_npmi,-0.4796919841269238
20250921-205356,min_words,HDP2,65,c_npmi,-0.4685447769897933
20250921-205356,min_words,HDP2,66,c_npmi,-0.47733838271040646
20250921-205356,min_words,HDP2,67,c_npmi,-0.47087670898681466
20250921-205356,min_words,HDP2,68,c_npmi,-0.4676356786765256
20250921-205356,min_words,HDP2,69,c_npmi,-0.470758190965665
20250921-205356,min_words,HDP2,70,c_npmi,-0.49278204677111404
20250921-205356,min_words,HDP2,71,c_npmi,-0.4810258403279887
20250921-205356,min_words,HDP2,72,c_npmi,-0.4785721471565511
20250921-205356,min_words,HDP2,73,c_npmi,-0.4809653681026653
20250921-205356,min_words,HDP2,74,c_npmi,-0.4780868260636829
20250921-205356,min_words,HDP2,75,c_npmi,-0.4768500743417241
20250921-205356,min_words,HDP2,76,c_npmi,-0.4670930904672218
20250921-205356,min_words,HDP2,77,c_npmi,-0.436915726474301
20250921-205356,min_words,HDP2,78,c_npmi,-0.4710953826907506
20250921-205356,min_words,HDP2,79,c_npmi,-0.4797106596860957
20250921-205356,min_words,HDP2,80,c_npmi,-0.47187994543479733
20250921-205356,min_words,HDP2,81,c_npmi,-0.48278703049916166
20250921-205356,min_words,HDP2,82,c_npmi,-0.4766463134925058
20250921-205356,min_words,HDP2,83,c_npmi,-0.4442615917711866
20250921-205356,min_words,HDP2,84,c_npmi,-0.47304279809649397
20250921-205356,min_words,HDP2,85,c_npmi,-0.45322430535418606
20250921-205356,min_words,HDP2,86,c_npmi,-0.4614721133916427
20250921-205356,min_words,HDP2,87,c_npmi,-0.445355327550929
20250921-205356,min_words,HDP2,88,c_npmi,-0.45250305350296555
20250921-205356,min_words,HDP2,89,c_npmi,-0.48310566742248323
20250921-205356,min_words,HDP2,90,c_npmi,-0.47264926456913897
20250921-205356,min_words,HDP2,91,c_npmi,-0.4698005345791796
20250921-205356,min_words,HDP2,92,c_npmi,-0.47903529468996714
20250921-205356,min_words,HDP2,93,c_npmi,-0.47680589043667637
20250921-205356,min_words,HDP2,94,c_npmi,-0.47216085308581257
20250921-205356,min_words,HDP2,95,c_npmi,-0.45297414195677876
20250921-205356,min_words,HDP2,96,c_npmi,-0.45763577439347336
20250921-205356,min_words,HDP2,97,c_npmi,-0.4708325731370081
20250921-205356,min_words,HDP2,98,c_npmi,-0.4574503616805491
20250921-205356,min_words,HDP2,99,c_npmi,-0.44260961843459773
20250921-205356,min_words,HDP2,0,c_uci,-13.713530641810278
20250921-205356,min_words,HDP2,1,c_uci,-12.945278569815194
20250921-205356,min_words,HDP2,2,c_uci,-12.90597577009909
20250921-205356,min_words,HDP2,3,c_uci,-13.162215314535857
20250921-205356,min_words,HDP2,4,c_uci,-13.431804462253499
20250921-205356,min_words,HDP2,5,c_uci,-12.596095622790395
20250921-205356,min_words,HDP2,6,c_uci,-13.277846652646407
20250921-205356,min_words,HDP2,7,c_uci,-12.559600493170842
20250921-205356,min_words,HDP2,8,c_uci,-12.961474531932186
20250921-205356,min_words,HDP2,9,c_uci,-13.672685632970728
20250921-205356,min_words,HDP2,10,c_uci,-13.264046082783592
20250921-205356,min_words,HDP2,11,c_uci,-13.44129244224812
20250921-205356,min_words,HDP2,12,c_uci,-12.638529277844704
20250921-205356,min_words,HDP2,13,c_uci,-13.230741656224726
20250921-205356,min_words,HDP2,14,c_uci,-13.247684013096082
20250921-205356,min_words,HDP2,15,c_uci,-13.142647807764435
20250921-205356,min_words,HDP2,16,c_uci,-13.139607417321526
20250921-205356,min_words,HDP2,17,c_uci,-12.694362386661066
20250921-205356,min_words,HDP2,18,c_uci,-13.512127408410356
20250921-205356,min_words,HDP2,19,c_uci,-13.020288066203447
20250921-205356,min_words,HDP2,20,c_uci,-13.579110433774826
20250921-205356,min_words,HDP2,21,c_uci,-13.654329498496603
20250921-205356,min_words,HDP2,22,c_uci,-13.389459343404399
20250921-205356,min_words,HDP2,23,c_uci,-11.842093945910314
20250921-205356,min_words,HDP2,24,c_uci,-13.181833419259455
20250921-205356,min_words,HDP2,25,c_uci,-12.799391120956262
20250921-205356,min_words,HDP2,26,c_uci,-13.340708348624943
20250921-205356,min_words,HDP2,27,c_uci,-13.06421147631275
20250921-205356,min_words,HDP2,28,c_uci,-12.892119099707724
20250921-205356,min_words,HDP2,29,c_uci,-12.046792190049734
20250921-205356,min_words,HDP2,30,c_uci,-12.539941715500536
20250921-205356,min_words,HDP2,31,c_uci,-12.803335878651978
20250921-205356,min_words,HDP2,32,c_uci,-13.048208918993403
20250921-205356,min_words,HDP2,33,c_uci,-13.697476381125341
20250921-205356,min_words,HDP2,34,c_uci,-13.026875639891912
20250921-205356,min_words,HDP2,35,c_uci,-12.08835303739327
20250921-205356,min_words,HDP2,36,c_uci,-12.678469985851127
20250921-205356,min_words,HDP2,37,c_uci,-13.000967226155023
20250921-205356,min_words,HDP2,38,c_uci,-13.227355339809296
20250921-205356,min_words,HDP2,39,c_uci,-13.401785820704168
20250921-205356,min_words,HDP2,40,c_uci,-12.985507026065052
20250921-205356,min_words,HDP2,41,c_uci,-12.829998305160993
20250921-205356,min_words,HDP2,42,c_uci,-12.588071317350702
20250921-205356,min_words,HDP2,43,c_uci,-13.136871950535419
20250921-205356,min_words,HDP2,44,c_uci,-13.766010643521849
20250921-205356,min_words,HDP2,45,c_uci,-12.553962794285752
20250921-205356,min_words,HDP2,46,c_uci,-12.394403500546284
20250921-205356,min_words,HDP2,47,c_uci,-12.896914646321521
20250921-205356,min_words,HDP2,48,c_uci,-12.911620831579004
20250921-205356,min_words,HDP2,49,c_uci,-13.015997712281418
20250921-205356,min_words,HDP2,50,c_uci,-12.993907559603608
20250921-205356,min_words,HDP2,51,c_uci,-13.002454461180253
20250921-205356,min_words,HDP2,52,c_uci,-13.174976207610776
20250921-205356,min_words,HDP2,53,c_uci,-12.67406676922821
20250921-205356,min_words,HDP2,54,c_uci,-12.862843020868015
20250921-205356,min_words,HDP2,55,c_uci,-13.003140647899986
20250921-205356,min_words,HDP2,56,c_uci,-13.040639870441908
20250921-205356,min_words,HDP2,57,c_uci,-12.770420643992788
20250921-205356,min_words,HDP2,58,c_uci,-13.779130083167054
20250921-205356,min_words,HDP2,59,c_uci,-12.953667517808979
20250921-205356,min_words,HDP2,60,c_uci,-12.18210637822249
20250921-205356,min_words,HDP2,61,c_uci,-13.246869311290014
20250921-205356,min_words,HDP2,62,c_uci,-13.462522110283865
20250921-205356,min_words,HDP2,63,c_uci,-13.391767376523493
20250921-205356,min_words,HDP2,64,c_uci,-13.312130358859461
20250921-205356,min_words,HDP2,65,c_uci,-13.102028878211753
20250921-205356,min_words,HDP2,66,c_uci,-13.432427558452023
20250921-205356,min_words,HDP2,67,c_uci,-13.20948820061409
20250921-205356,min_words,HDP2,68,c_uci,-13.134592041926211
20250921-205356,min_words,HDP2,69,c_uci,-13.008751340383428
20250921-205356,min_words,HDP2,70,c_uci,-13.768297220785659
20250921-205356,min_words,HDP2,71,c_uci,-13.444987183595224
20250921-205356,min_words,HDP2,72,c_uci,-13.445762149611422
20250921-205356,min_words,HDP2,73,c_uci,-13.411907688984169
20250921-205356,min_words,HDP2,74,c_uci,-13.340244125919297
20250921-205356,min_words,HDP2,75,c_uci,-13.405293949475151
20250921-205356,min_words,HDP2,76,c_uci,-13.051754712430148
20250921-205356,min_words,HDP2,77,c_uci,-12.338239207229506
20250921-205356,min_words,HDP2,78,c_uci,-13.095778149567641
20250921-205356,min_words,HDP2,79,c_uci,-13.386816123264113
20250921-205356,min_words,HDP2,80,c_uci,-13.26880677105186
20250921-205356,min_words,HDP2,81,c_uci,-13.554421758861853
20250921-205356,min_words,HDP2,82,c_uci,-13.34306532315409
20250921-205356,min_words,HDP2,83,c_uci,-12.507789712448451
20250921-205356,min_words,HDP2,84,c_uci,-13.290840683895471
20250921-205356,min_words,HDP2,85,c_uci,-12.801851516921865
20250921-205356,min_words,HDP2,86,c_uci,-12.994707802418263
20250921-205356,min_words,HDP2,87,c_uci,-12.561129874915652
20250921-205356,min_words,HDP2,88,c_uci,-12.711019978633274
20250921-205356,min_words,HDP2,89,c_uci,-13.427188714450063
